,bill_id,bill_title_fr,bill_title_de,person_name,person_gender,canton_name,canton_abbrev,topic
131,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455472,Levée de l'interdiction des courses sur circuit en Suisse,Aufhebung des Verbots von Rundstreckenrennen in der Schweiz,de Buman Dominique,m,Freiburg,FR,Soziale Fragen
132,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455473,Modification de la loi sur l'assurance-chômage. Appliquer le même taux de cotisation à tous les revenus,Änderung des Arbeitslosenversicherungsgesetzes. Gleiche Abzüge für alle Einkommen,Prelicz-Huber Katharina,f,Zürich,ZH,Soziale Fragen
134,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455475,Levée de l'interdiction des courses sur circuit en Suisse,Aufhebung des Verbots von Rundstreckenrennen in der Schweiz,Wobmann Walter,m,Solothurn,SO,Soziale Fragen
135,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455477,Augmentation du droit aux vacances,Erhöhung des Ferienanspruchs,Leuenberger Ueli,m,Genf,GE,Wirtschaft
136,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455480,Attestation de conformité fiscale. Stratégie d'argent propre pour la place financière suisse,Weissgeld-Finanzplatz Schweiz dank Steuernachweis,Kiener Nellen Margret,f,Bern,BE,Finanzwesen
137,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455482,Pour faciliter l'accès des familles aux taxis,Für familienfreundlichere Taxis,Sommaruga Carlo,m,Genf,GE,Verkehr
138,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455483,Couverture des besoins vitaux. Pour une garantie constitutionnelle,Recht auf Grundsicherung in der Bundesverfassung,Prelicz-Huber Katharina,f,Zürich,ZH,Soziale Fragen
139,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455484,Anciens conseillers fédéraux. Délai d'attente avant de pantoufler,Einschränkung von Mandaten von ehemaligen Bundesräten und Bundesrätinnen,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Staatspolitik
140,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455485,Halte à la discrimination contre les citoyens suisses,Stopp der Diskriminierung von Schweizer Bürgern,Heer Alfred,m,Zürich,ZH,Migration
141,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455487,Donner un siège au Conseil des Etats aux villes,Städte in den Ständerat,Fehr Hans-Jürg,m,Schaffhausen,SH,Staatspolitik
142,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455489,"Abolition de la ""police fiscale"" de la Confédération","Abschaffung der ""Steuerpolizei"" des Bundes",Mörgeli Christoph,m,Zürich,ZH,Finanzwesen
143,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455490,Pas de secret bancaire pour les agents publics allemands,Deutsche Amtsträger fallen nicht unter das Bankkundengeheimnis,Heer Alfred,m,Zürich,ZH,Finanzwesen
144,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455492,Aménagement du territoire. Dispositions régissant le stockage de matières premières renouvelables indigènes,Raumplanerische Rahmenbedingungen für die Lagerung einheimischer erneuerbarer Rohstoffe,von Siebenthal Erich,m,Bern,BE,Raumplanung und Wohnungswesen
145,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455493,Un dépôt pour le stockage définitif de déchets nucléaires ne doit pas être imposé à une région,Ein Atommüll-Endlager darf einer Region nicht aufgezwungen werden,Fehr Hans-Jürg,m,Schaffhausen,SH,Umwelt
146,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455494,Pour une protection civile sans frontière,Für einen Zivilschutz ohne Grenzen,Français Olivier,m,Waadt,VD,Sicherheitspolitik
147,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455495,Pour une enquête spéciale de la FINMA sur les dysfonctionnements de l'UBS dès l'an 2000,Sonderuntersuchung der Fehler der UBS seit 2000 durch die Finma,Nordmann Roger,m,Waadt,VD,Finanzwesen
148,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455497,Interdire la prostitution des mineurs,Verbot der Prostitution Minderjähriger,Galladé Chantal,f,Zürich,ZH,Recht Allgemein
149,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455498,Sécurité des domaines skiables,Sicherheit in Skigebieten,Rossini Stéphane,m,Wallis,VS,Soziale Fragen
150,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455499,Instauration d’un système à points permettant de contrôler l’immigration,Systemwechsel. Punktesystem statt unkontrollierter Zuwanderung,Reimann Lukas,m,St. Gallen,SG,Migration
151,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455502,5 semaines de vacances au moins dès 50 ans,Mindestens 5 Wochen Ferien für Personen über 50,de Buman Dominique,m,Freiburg,FR,Wirtschaft
152,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455504,FIFA. Pour une poursuite d'office de cas de corruption dans le secteur privé,Fifa. Bestechung von Privatpersonen als Offizialdelikt,Sommaruga Carlo,m,Genf,GE,Soziale Fragen
153,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455509,Examens pédiatriques préventifs pour tous les enfants d'âge préscolaire,Kinderärztliche Vorsorgeuntersuchungen für alle Kinder im Vorschulalter,Galladé Chantal,f,Zürich,ZH,Gesundheit
154,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455510,Réduction des taxes pour l'examen fédéral de médecine,Gebührenreduktion für die eidgenössische Medizinalprüfung,Neirynck Jacques,m,Waadt,VD,Bildung
155,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455511,Pour une loi contre la discrimination raciale,Gesetz über die Bekämpfung von rassistischer Diskriminierung,Prelicz-Huber Katharina,f,Zürich,ZH,Migration
157,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455515,Enseignement des langues à l'école. Priorité aux langues nationales,Fremdsprachenunterricht. Vorrang der Landessprachen,Hodgers Antonio,m,Genf,GE,Bildung
158,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455516,Modifier l'article 53 CP,Modifizierung von Artikel 53 StGB,Vischer Daniel,m,Zürich,ZH,Recht Allgemein
159,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455517,Conclusion et approbation des traités internationaux. Revoir les compétences respectives du Parlement et du gouvernement,Neuregelung des Abschlusses und der Genehmigung von völkerrechtlichen Verträgen,Joder Rudolf,m,Bern,BE,Parlament
160,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455518,AVS. 65/65,AHV. 65/65,Forster-Vannini Erika,f,St. Gallen,SG,Soziale Fragen
161,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455522,Levée de l'interdiction des courses sur circuit en Suisse,Aufhebung des Verbots von Rundstreckenrennen in der Schweiz,Wasserfallen Christian,m,Bern,BE,Soziale Fragen
162,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455523,Conflits d’intérêts dans le domaine de la santé. Garantir la transparence,Offenlegung von Interessenkonflikten im Gesundheitswesen,Carobbio Guscetti Marina,f,Tessin,TI,Gesundheit
163,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455524,Réparation du dommage. Abrogation de l'article 53 CP,Abschaffung der Wiedergutmachung nach Artikel 53 StGB,Joder Rudolf,m,Bern,BE,Recht Allgemein
164,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455528,Prise de parole publique des membres du Conseil fédéral dans une langue officielle,Öffentliche Äusserungen von Mitgliedern des Bundesrates in einer Amtssprache,Hodgers Antonio,m,Genf,GE,Kultur
165,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455529,Deuxième pilier. Placer sous la surveillance de la FINMA les caisses de pension et les fondations de placement,Pensionskassen und Anlagestiftungen der zweiten Säule der Aufsicht der Finma unterstellen,Bänziger Marlies,f,Zürich,ZH,Finanzwesen
166,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455530,Combustion du bois non traité. Effets positifs pour l'environnement,Positive Umwelteffekte durch das Verbrennen von unbehandeltem Holz,von Siebenthal Erich,m,Bern,BE,Umwelt
167,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455535,Remplacement de notre parlement de milice par un parlement professionnel,Von der Alibimiliz zum Berufsparlament,Tschümperlin Andy,m,Schwyz,SZ,Parlament
169,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455537,Harmonisation des dispositions liées au regroupement familial,Vereinheitlichung beim Familiennachzug,Müller Philipp,m,Aargau,AG,Migration
170,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455538,Fin des abus en matière de sous-traitance et du dumping salarial,Stopp dem Lohndumping und dem Missbrauch bei Unteraufträgen,Sommaruga Carlo,m,Genf,GE,Wirtschaft
171,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455539,"Pour un service civil, et non un libre-service",Stopp dem Jekami im Zivildienst,Engelberger Edi,m,Nidwalden,NW,Sicherheitspolitik
172,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455540,Modifications à la loi fédérale sur l'analyse génétique humaine,Änderungen des Bundesgesetzes über genetische Untersuchungen beim Menschen,Neirynck Jacques,m,Waadt,VD,Gesundheit
173,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455543,Réintroduction de la clause cantonale dans l'assurance-chômage,Wiedereinführung der Kantonsklausel im Arbeitslosenversicherungsgesetz,de Buman Dominique,m,Freiburg,FR,Soziale Fragen
174,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455544,Les prestataires privés de la formation professionnelle ne doivent pas subir de distorsions de concurrence,Keine Wettbewerbsverzerrungen gegenüber privaten Bildungsanbietern,Kaufmann Hans,m,Zürich,ZH,Bildung
175,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455547,Autoriser dans l'espace public les symboles de l'Occident chrétien,Symbole der christlich-abendländischen Kultur sind im öffentlichen Raum zulässig,Glanzmann-Hunkeler Ida,f,Luzern,LU,Kultur
176,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455548,Coma éthylique. Aux personnes en cause de payer les frais des séjours hospitaliers et en cellule de dégrisement!,Komatrinker sollen Aufenthalte im Spital und in Ausnüchterungszellen selber bezahlen,Bortoluzzi Toni,m,Zürich,ZH,Gesundheit
177,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455549,Renforcement de la protection de la sphère privée dans la Constitution fédérale,Besserer Schutz der Privatsphäre in der Bundesverfassung,Nidegger Yves,m,Genf,GE,Recht Allgemein
178,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455550,Les gardes-frontière doivent garantir la sécurité,Das Grenzwachtkorps muss die Sicherheit garantieren können,Nidegger Yves,m,Genf,GE,Staatspolitik
180,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455553,Prévention de l'endettement par l'interdiction de la publicité en faveur des petits crédits,Schuldenprävention. Keine Werbung für Kleinkredite,Aubert Josiane,f,Waadt,VD,Finanzwesen
181,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455559,Recherches secrètes dans le but de prévenir les crimes,Verdeckte Fahndung zur Verbrechensprävention,Schlüer Ulrich,m,Zürich,ZH,Recht Allgemein
183,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455560,"Loi fédérale sur les entraves techniques au commerce. Exclure les denrées alimentaires du champ d'application du principe du ""Cassis de Dijon""",Bundesgesetz über die technischen Handelshemmnisse. Lebensmittel vom Cassis-de-Dijon-Prinzip ausnehmen,Bourgeois Jacques,m,Freiburg,FR,Wirtschaft
184,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455561,Exonération des primes d'assurance-maladie pour les enfants,Krankenkassen. Prämienfreiheit für Kinder,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Gesundheit
185,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455564,Organisation de la profession de médiateur en Suisse,Regelung der Mediatorentätigkeit in der Schweiz,Hiltpold Hugues,m,Genf,GE,Europapolitik
186,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455566,AVS. Augmentation des bonifications pour tâches éducatives et pour tâches d'assistance,Erhöhung der Erziehungs- und Betreuungsgutschriften in der AHV,Meier-Schatz Lucrezia,f,St. Gallen,SG,Soziale Fragen
187,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455567,Commissions extraparlementaires. Meilleure représentation des sensibilités politiques,Ausserparlamentarische Kommissionen. Bessere Vertretung des politischen Spektrums,Lustenberger Ruedi,m,Luzern,LU,Staatspolitik
188,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455568,Interdire la prostitution des mineurs,Verbot der Prostitution Minderjähriger,Barthassat Luc,m,Genf,GE,Recht Allgemein
189,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455569,Créer l'infraction pénale de la violation de domicile par des moyens informatiques,Straftatbestand digitaler Hausfriedensbruch,Schmid-Federer Barbara,f,Zürich,ZH,Recht Allgemein
190,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455570,Usages linguistiques dans les médias audiovisuels,Sprachgebrauch in den audiovisuellen Medien,Hodgers Antonio,m,Genf,GE,Medien und Kommunikation
191,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455571,Exonérer les enfants du paiement des primes d'assurance-maladie,Prämienbefreiung für Kinder,Humbel Ruth,f,Aargau,AG,Gesundheit
192,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455572,Subventionnement du catamaran solaire suisse par le DFAE,Schweizer Solar-Katamaran. Subventionierung durch das EDA,Stähelin Philipp,m,Thurgau,TG,Energie
193,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455573,Personnel navigant suisse travaillant pour des entreprises allemandes. Comment la situation va-t-elle évoluer?,Schweizer Flugpersonal bei deutschen Unternehmen. Wie weiter?,Hurter Thomas,m,Schaffhausen,SH,Finanzwesen
194,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455574,Kosovo. Une reconnaissance précipitée et source d'interrogations?,"Kosovo. Eine voreilige Anerkennung, die zu Fragen Anlass gibt?",Baettig Dominique,m,Jura,JU,Internationale Politik
195,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455575,Médicaments. Les assurés devront-ils payer comptant?,Medikamente nur noch gegen Bargeld?,Schenker Silvia,f,Basel-Stadt,BS,Gesundheit
196,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455576,Roms expulsés de France et d'Italie. Porte ouverte en Suisse?,Abschiebungen von Roma aus Frankreich und Italien. Massnahmen in der Schweiz?,Gobbi Norman,m,Tessin,TI,Migration
197,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455577,HES. Encourager la création de campus,Förderung der Campusbildung bei Fachhochschulen,Noser Ruedi,m,Zürich,ZH,Bildung
198,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455578,AI. Données socioprofessionnelles des bénéficiaires,IV. Sozioprofessionelle Daten von Leistungsbezügerinnen und -bezügern,Rossini Stéphane,m,Wallis,VS,Soziale Fragen
199,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455579,"Oui aux contributions au titre de la cohésion, non aux exportations suisses?","Kohäsionszahlungen ja, Schweizer Lieferungen nein?",Hurter Thomas,m,Schaffhausen,SH,Europapolitik
200,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455580,La politique de la Suisse envers l'OIT,Politik der Schweiz gegenüber der IAO,Rechsteiner Paul,m,St. Gallen,SG,Wirtschaft
201,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455581,Ecotechnologies. Que fait la Suisse?,Wo steht die Schweizer Cleantech-Industrie?,Teuscher Franziska,f,Bern,BE,Wirtschaft
202,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455582,Prestations de la Poste envers la presse,Die Leistungen der Post gegenüber der Presse,Rennwald Jean-Claude,m,Jura,JU,Medien und Kommunikation
203,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455583,Faisabilité d'une mobilité autarcique et écologique par l'hydrogène à l'horizon 2020,Machbarkeit einer autarken und ökologischen Mobilität durch Wasserstoff bis 2020,Baettig Dominique,m,Jura,JU,Verkehr
204,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455584,Abolition de la taxe sur les réserves de crise,Notvorratstaxe abschaffen,Fehr Hans-Jürg,m,Schaffhausen,SH,Wirtschaft
205,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455585,Arrêté fédéral sur le réseau des routes nationales. Financement,Finanzierung des Bundesbeschlusses über das Nationalstrassennetz,Hutter Markus,m,Zürich,ZH,Verkehr
206,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455586,Transports publics et discrimination des vieux,Öffentlicher Verkehr und Diskriminierung älterer Menschen,Zisyadis Josef,m,Waadt,VD,Verkehr
207,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455587,Libération de Murad Akincilar,Freilassung von Murad Akincilar,Rennwald Jean-Claude,m,Jura,JU,Internationale Politik
208,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455588,Taux de réussite des études en Suisse. De quelles données l'OFS dispose-t-il?,Studienerfolg in der Schweiz. Über welche Zahlen verfügt das BFS?,Perrinjaquet Sylvie,f,Neuenburg,NE,Wissenschaft und Forschung
209,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455589,"Frontaliers. Franc qui rit, salaire qui pleure?",Starker Franken. Nachteile für Grenzgänger,Rennwald Jean-Claude,m,Jura,JU,Wirtschaft
210,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455590,Collecte et élimination des déchets. Quand le pollueur paiera-t-il?,Nichtumsetzung des Verursacherprinzips bei der Finanzierung von Sammlung und Entsorgung der Siedlungsabfälle,Carobbio Guscetti Marina,f,Tessin,TI,Umwelt
211,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455591,Crédit d'intégration au sein de l'administration fédérale,Kredit für die berufliche Integration in der Bundesverwaltung,Rossini Stéphane,m,Wallis,VS,Wirtschaft
212,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455592,Conséquences de la crise économique et financière mondiale sur la réalisation des Objectifs du Millénaire des Nations Unies,Folgen der Weltfinanz- und Wirtschaftskrise für die Verwirklichung der UN-Millenniumsziele,Gross Andreas,m,Zürich,ZH,Internationale Politik
213,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455593,Néonicotinoïdes. Effets sur l'environnement et sur les abeilles,Neonicotinoide. Auswirkungen auf Umwelt und Bienen,Graf Maya,f,Basel-Landschaft,BL,Landwirtschaft
214,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455594,Nouvelle réadaptation de personnes ayant un handicap,Wiedereingliederung von Menschen mit Behinderungen,Fehr Jacqueline,f,Zürich,ZH,Soziale Fragen
215,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455595,Charges salariales supplémentaires dans le cadre de la réorganisation de l'Office fédéral des migrations,Zusätzliche Lohnkosten im Rahmen der Neustrukturierung des Bundesamtes für Migration,Comte Raphaël,m,Neuenburg,NE,Staatspolitik
216,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455596,Plaidoyer pour une réforme de l'ONU. Avec quels partenaires?,Plädoyer für die Reform der Uno. Mit welchen Partnern?,Gross Andreas,m,Zürich,ZH,Internationale Politik
217,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455597,Stagnation de la température annuelle en Suisse depuis la fin des années 1990,Stagnation der Jahrestemperatur in der Schweiz seit Ende der Neunzigerjahre,Wobmann Walter,m,Solothurn,SO,Umwelt
218,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455598,"La Suisse, îlot de cherté. Etat de la mise en oeuvre des mesures correctrices",Hochpreisinsel Schweiz. Stand der Umsetzung der Massnahmen,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Wirtschaft
219,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455599,Bulgarie. Naturalisations à la chaîne de ressortissants macédoniens,Masseneinbürgerung von Mazedoniern in Bulgarien,Fehr Hans,m,Zürich,ZH,Internationale Politik
220,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455600,"Philippe Hersant et ses sociétés. Dette en France, fortune en Suisse?","Philippe Hersant und seine Gesellschaften. Schulden in Frankreich, Vermögen in der Schweiz?",Rennwald Jean-Claude,m,Jura,JU,Wirtschaft
221,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455601,Incinération des déchets. Les usines d'incinération des ordures ménagères et les cimenteries luttent à armes inégales,Ungleich lange Spiesse zwischen Kehrichtverbrennungsanlagen und Zementwerken beim Verbrennen von Abfällen,Teuscher Franziska,f,Bern,BE,Umwelt
222,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455602,Ouverture des marchés de l'alimentation,Öffnung der Lebensmittelmärkte,Voruz Eric,m,Waadt,VD,Landwirtschaft
223,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455603,Formation à la conduite en deux phases. Objectifs de la formation complémentaire,Zweiphasenausbildung zum Erhalt des Führerausweises. Ziele der Weiterbildung,Berberat Didier,m,Neuenburg,NE,Verkehr
224,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455604,Protection de la biodiversité,Schutz der biologischen Vielfalt,Wyss Brigit,f,Solothurn,SO,Internationale Politik
225,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455605,Relations avec l'Italie. Les sujets qui fâchent,Gestörte Handelsbeziehungen zu Italien,Gobbi Norman,m,Tessin,TI,Wirtschaft
